Date,Month,Accion,EV / Free Cashflow,EV / EBITDA,EV / Revenue,Total Liabilities / Total Assets,Long Term Liabilities / Total Assets,ROIC,Total Current Liabilities / Total Liabilities,ROE,PER,Sector,Year
2014-09-30,9,ES,175.674640617037,33.123673466594134,10.57316032957064,0.646542703352843,0.5418452750382197,0.02349167196051737,0.16193428179095246,0.0237210218398326,30.285555421539097,Utilities,2014
2014-06-30,6,ES,749.034530253684,45.815284665828116,12.285117494209107,0.6490230005312977,0.5481679044722025,0.015622759355252801,0.1553952571427114,0.013058183332928363,45.97126038302468,Utilities,2014
2014-03-31,3,ES,138.59277267531957,32.52632168882301,8.779617600291735,0.6539140124860884,0.554609570389869,0.024533299885934223,0.15186162125304187,0.024265592944747765,30.41513888739041,Utilities,2014
2013-12-31,12,ES,186.56693367386896,37.57181703029329,10.86650440724847,0.6542060691254138,0.5363579771817325,0.019345599307334226,0.18013909913924922,0.018456690757182415,33.36891545883096,Utilities,2013
2013-09-30,9,ES,549.6786818200425,34.08023067739367,10.001788430582852,0.6654005555696573,0.5466270978970211,0.021550088703026507,0.17849918620965488,0.02201229677729956,30.053572317467793,Utilities,2013
2013-06-30,6,ES,-1230.5531584720143,36.9887925789855,11.60022071348129,0.6663954310992857,0.5571099821923636,0.018897663642362582,0.16399489523306734,0.018180934857311006,33.762090214809746,Utilities,2013
2013-03-31,3,ES,226.00737842495278,32.81817293264675,9.537854556930947,0.6701139174915468,0.5345749663212108,0.023025074579430118,0.20226255213099004,0.024406994326839005,28.80144029876945,Utilities,2013
2012-12-31,12,ES,-709.8420887685458,37.13590168347245,10.66395310654144,0.6736350408001689,0.5448955906308148,0.018213739390975637,0.19111156987384828,0.018914696791724632,31.2935025040692,Utilities,2012
2012-09-30,9,ES,207.5617264005709,31.22863671422447,9.391478237119747,0.669392218235881,0.532466540108962,0.022954207861560175,0.20455224066956373,0.022625153293074126,27.16571223711061,Utilities,2012
2012-06-30,6,ES,-230.35399664894769,56.46183933050598,10.536249499819093,0.6703431941046233,0.5434461923268488,0.008863624727245396,0.18930154418479736,0.004889806486561717,54.22836840369982,Utilities,2012
2012-03-31,3,ES,-34.75836268727554,33.95016227492067,9.339866017817744,0.7451765056651016,0.6220298411213071,0.022803527539770614,0.16525838322543607,0.024398882973506633,30.506431365767753,Utilities,2012
2011-12-31,12,ES,-33.28087652162739,35.87250209326567,9.116808755614827,0.7433623658262833,0.6188865056234824,0.020623901287266017,0.1674497740606494,0.02823531464087503,27.40202486394488,Utilities,2011
2011-09-30,9,ES,-115.82277584298757,32.70847944045369,8.184424972519531,0.7312291355723651,0.6269901173333698,0.022706493808074543,0.14255315217630496,0.022739261973051393,29.625072511432386,Utilities,2011
2011-06-30,6,ES,70.90473480840545,35.480160880263206,8.727566584073735,0.7287869297688894,0.6265855976584414,0.02090594907376377,0.14023485868888697,0.019738418321240854,33.79311796986536,Utilities,2011
2011-03-31,3,ES,66.91240211285118,29.353558255243367,7.371165003963122,0.7304280352535196,0.6467033537117372,0.026720005410936543,0.11462413475507276,0.029380992887357203,25.495541696481276,Utilities,2011
2010-12-31,12,ES,-326.12819012617086,30.71097734576414,7.3344543362636,0.7365620043004019,0.6436176192517157,0.024328910302229854,0.12618677654567068,0.033918402089014,21.692689548705896,Utilities,2010
2010-09-30,9,ES,113.16727719352004,30.264894467534543,6.798481373445487,0.7395296325506092,0.665590727610839,0.023958634843104523,0.09998099019339876,0.02700325009274275,23.885703741895483,Utilities,2010
2010-06-30,6,ES,116.66798510933103,30.873176496654853,7.154748221714172,0.7427884576530408,0.6749288092255906,0.020654430732604305,0.09135797376532143,0.01966283536632027,25.365087286564048,Utilities,2010
2010-03-31,3,ES,352.63109141191035,26.240547390648658,6.1121107779627835,0.7429930255307063,0.6778237994034361,0.027045936479315247,0.08771176025605501,0.02378104589045895,24.255382129482406,Utilities,2010
2009-12-31,12,ES,-173.6315117737717,28.298376216954164,6.034200711299373,0.7454841585157834,0.6758131978970354,0.02369215580452791,0.093457332155064,0.023677842489816657,23.40864576952853,Utilities,2009
2009-09-30,9,ES,193.03789185832224,30.5780149697547,5.799384855155039,0.7477271354517177,0.6624378656113726,0.020216831030424223,0.11406469793131159,0.018335787048121676,25.041618138577295,Utilities,2009
2009-06-30,6,ES,47.2426348600475,27.57016238599039,6.033893861902703,0.7521283797557811,0.6587307384781955,0.022615460949075086,0.12417779170613426,0.023660112689232498,19.904700205698003,Utilities,2009
2009-03-31,3,ES,-104.74055054138219,24.308896191554187,4.531662889390419,0.7578693959597819,0.6611000206955702,0.025954464052476436,0.12768608388211933,0.028261563995194545,16.295584819022043,Utilities,2009
2008-12-31,12,ES,-101.34817651017937,30.169820285475847,5.240981243014415,0.7840857619984445,0.6623097005535984,0.021575954300625807,0.15530961961924727,0.023804825461740377,22.11228013069938,Utilities,2008
2008-09-30,9,ES,-41.593014918466835,32.2408409243743,5.029786594271179,0.7618410779822979,0.6563506984867732,0.0203112702254163,0.1384676969308498,0.024101279152620652,23.16064272409081,Utilities,2008
2008-06-30,6,ES,-46.96985865765738,33.34229618249366,5.419442323265992,0.7687152634946572,0.6811775390085899,0.01910171305097599,0.11387535625104148,0.01967983191447669,27.16214884538717,Utilities,2008
2008-03-31,3,ES,-35.09361899903742,31.490715571541685,4.396240773640293,0.762894634041539,0.6477970520856743,0.01978039434798923,0.15086956549441105,0.01995130478041367,25.72301284610949,Utilities,2008
2007-12-31,12,ES,-39.44311474071702,29.31899814492697,5.5256138793669445,0.7484130735215926,0.6442714281051807,0.023631854383398994,0.13914995488571916,0.024954055394351433,28.048239718177747,Utilities,2007
2007-09-30,9,ES,-42.86455253398894,33.36173235847256,4.532990898182994,0.7465361094080386,0.6540713877010498,0.019480400275920687,0.12385833791791834,0.01744036147240297,32.4712172560481,Utilities,2007
2007-06-30,6,ES,-184.07979439615585,32.69377853414569,4.539659357322361,0.7462551288677167,0.6504107138844573,0.019849821825095662,0.12843384423860918,0.01719845758318332,33.40967384482005,Utilities,2007
2007-03-31,3,ES,-13.224882779988787,28.35278402253295,3.8374967018296124,0.7447245799417329,0.6714114639172867,0.02621037441375307,0.09844326076921261,0.02665514712616097,28.56034498914197,Utilities,2007
2006-12-31,12,ES,-23.13072328205774,11.944451554527888,3.8393810341921744,0.7524444327270526,0.6317856231613672,0.06977008651155979,0.16035577421762134,0.12400672008474083,6.752150538992637,Utilities,2006
2006-09-30,9,ES,-115.9428693591785,38.712044840688186,3.820155014094621,0.7847995121008507,0.6442096041614477,0.014803325656642705,0.1791411765318944,0.04506267184214783,14.764560403802475,Utilities,2006
2006-06-30,6,ES,-871.8024594519104,37.09663238117226,3.388935433846792,0.7945829601171207,0.6536031392748657,0.014956832909323429,0.17742618193256343,0.009449144045705274,37.34182843146468,Utilities,2006
2006-03-31,3,ES,-33.92053106652646,58.91014148495969,2.5447490785486115,0.8040204288967329,0.6338523076537657,0.005063721059295014,0.21164651435097223,-0.004249559212305136,99.94838834469486,Utilities,2006
2005-12-31,12,ES,-27.424411913952703,94.81385916592151,2.8527614595429798,0.8067100444585898,0.6495450503764558,-0.001156365787104506,0.19482216090121043,-0.005587334989815762,167.11595557605253,Utilities,2005
2005-09-30,9,ES,-43.4522347502017,-452.96972417105786,2.8288958705842098,0.8428755195913312,0.6346865343706805,-0.012642381085840024,0.246998495485539,-0.04651286423394457,-20.394599878249334,Utilities,2005
2005-06-30,6,ES,-107.16966407598586,90.40301250283595,3.6501470646879324,0.8240777249192422,0.6807997887294951,0.0005637856412682043,0.17386459050787723,-0.013177515459940666,-212.2437423994177,Utilities,2005
2005-03-31,3,ES,240.0594480791365,-78.51091655181104,2.3960103787341467,0.8202351588121718,0.6586074360877643,-0.020519871223753365,0.19705046898802728,-0.05421398495056363,-14.208645277206136,Utilities,2005
2004-12-31,12,ES,-29.6527441136501,53.263087904578846,3.4376064591914544,0.8026608649508058,0.66985742708875,0.0069669745024256895,0.1654539839440101,0.01439536798491408,24.575591594615535,Utilities,2004
2004-09-30,9,ES,-24.425022928982447,53.741873075864454,3.1977414725467534,0.7992951621420893,0.6833250575570203,0.006398328917726914,0.14509046229464503,-0.003414994364481986,104.23113124424447,Utilities,2004
2004-06-30,6,ES,388.2964678007586,31.687586581711003,3.1847285437259614,0.7959158248936389,0.6711349494496902,0.016727345838397543,0.1567764725128109,0.010328326442616487,31.00889776007052,Utilities,2004
2004-03-31,3,ES,26.37178778723598,20.698316833193267,2.563330651639876,0.797780868811613,0.666974585635359,0.02997583021714704,0.16396267232016357,0.028903433509503043,14.677396571319372,Utilities,2004
2003-12-31,12,ES,99.8529828534454,75.28232300291604,3.7353509994018017,0.7981435720471125,0.6774428571084691,0.0025577886420331793,0.15122682079499197,-0.0043725597583166975,147.37481962355076,Utilities,2003
2003-09-30,9,ES,50.26342307120313,28.798782044377845,3.103391731995574,0.7872981953447926,0.6661140658637253,0.020471290877684917,0.15392405342424975,0.017405908373893,20.510667580823238,Utilities,2003
2003-06-30,6,ES,-99.90655945108182,33.36239725270062,3.8568839398387467,0.7874707909505403,0.6739457198257611,0.016515957830369635,0.14416416764835857,0.012133245788879986,24.924043751416853,Utilities,2003
2003-03-31,3,ES,165.45662252295625,22.523901098446455,3.0240389200803666,0.7829728469300179,0.655489626750294,0.02672204767853255,0.16281946516993118,0.02700258884696739,11.744171700972995,Utilities,2003
2002-12-31,12,ES,15.026020523530999,24.047984935805655,3.519964598877536,0.794654376082223,0.6698068162394751,0.025354066145395034,0.1571092585663052,0.025349227625523572,13.475363938489574,Utilities,2002
2002-09-30,9,ES,535.2220693574591,27.314522712389078,3.857009052432308,0.7877851546320201,0.6605830964324949,0.02275455128500258,0.16146795538301575,0.022187953779626,16.67367888624509,Utilities,2002
2002-06-30,6,ES,514.2812163669986,38.66731620513276,5.008478124030053,0.7921677294421463,0.6676132482906125,0.014208504282813639,0.15723246040235275,0.013461185911026585,27.18549666520342,Utilities,2002
2002-03-31,3,ES,46.56432591044423,38.09169792605116,4.481404137920338,0.7892671571774019,0.6576135293392608,0.014960949862006915,0.16680489824125497,0.008715919105872563,36.89879758703059,Utilities,2002
2001-12-31,12,ES,-25.147261589438934,30.449647915041243,4.897983429970167,0.7950391229202927,0.6667356115604036,0.02036165818448953,0.16138012289082324,0.02360363423433634,17.269226354561827,Utilities,2001
2001-09-30,9,ES,66.49557321937763,32.20551463972944,3.6538335017795576,0.7541346088827298,0.6136344647052834,0.02003008099451728,0.18630645314846506,0.01622934309846376,24.455977765462872,Utilities,2001
2001-06-30,6,ES,-40.70715002546781,28.820853491768535,3.5795843201551993,0.760784091029877,0.6204866826209354,0.02282067569763491,0.18441159596150375,0.022015751919052588,22.237221930243845,Utilities,2001
2001-03-31,3,ES,4.09156311864677,13.518823635185813,2.64503717874637,0.7957639804960638,0.5459165467344422,0.04973388454893381,0.31397178043403196,0.04836525832204295,9.61822969008008,Utilities,2001
2000-12-31,12,ES,192.49622635517673,-641.0698807903304,3.3856362465948395,0.7828569398371307,0.5294565049408597,-0.012538323448566627,0.32368677085367553,-0.08154844781556515,-10.135647401382942,Utilities,2000
2000-09-30,9,ES,86.96004897972523,20.572267044349275,3.2081197527513527,0.6940199027389455,0.4503891956560011,0.03149155721543027,0.3510428247395461,0.0271536197300091,18.797113943372473,Utilities,2000
2000-06-30,6,ES,92.5868140648023,28.680980305477924,3.600616137229386,0.6895006923742568,0.4542076405448195,0.019898210485480124,0.34125136411280316,0.005159236368770009,56.37609745001792,Utilities,2000
2000-03-31,3,ES,106.09327771129865,19.09849865482618,3.5344189460212316,0.6902220908875591,0.48571819330178323,0.0333713453557881,0.29628709408996695,0.0315511977796945,15.676875239125462,Utilities,2000
1999-12-31,12,ES,10.809606723436245,77.60017151140248,3.707897910476707,0.6653996076817095,0.5032967411818187,-0.000535853526248515,0.2436173160135554,-0.007523600652999,-513.6555523102038,Utilities,1999
1999-09-30,9,ES,35.511857910128306,18.223017700414193,3.659824900266734,0.6750736925454844,0.53441888539891,0.03124152653717835,0.20835474511858196,0.014905205983854364,36.61933890550304,Utilities,1999
1999-06-30,6,ES,52.162297552848536,27.91887641161489,4.461400799585228,0.6718333606158017,0.5490194448948575,0.014863274916180006,0.18280413406141832,0.00010995041622019404,4869.822662387847,Utilities,1999
1999-03-31,3,ES,20.031454847173276,23.009362841190544,4.143818635957125,0.671807114660436,0.5553531744495603,0.018720961468030546,0.17334430920657506,0.008915830384593074,46.654487718939244,Utilities,1999
1998-12-31,12,ES,207.88518585635697,37.69534374245913,4.783479247882196,0.6690289881539919,0.5604561919891068,0.007653954224300326,0.16228414326928184,-0.06840623003538195,-7.0688652788174355,Utilities,1998
1998-09-30,9,ES,46.92381045534603,27.484611303929274,4.804000521133907,0.6672629675548591,0.5751351908502313,0.015433081795883253,0.1380681697985187,0.0022877571887804267,207.9955055835005,Utilities,1998
1998-06-30,6,ES,71.95752849780325,27.94807908829668,5.4687323543498625,0.713991878229679,0.6150815089140647,0.014327289387305294,0.13853150481327542,0.002894171057366687,166.61968470850454,Utilities,1998
1998-03-31,3,ES,19.077604164816993,30.516946296273208,4.792971876202779,0.7168760241688266,0.5946097371585585,0.010793011109771407,0.17055429793739907,-0.008317111359582888,-49.14689937880805,Utilities,1998
1997-12-31,12,ES,697.7165302674007,47.67135016262125,4.628219291305409,0.7178023108745841,0.6076311365442427,0.0011705769874909128,0.15348400619678526,-0.024417937546225146,-13.721322303808336,Utilities,1997
1997-09-30,9,ES,60.45170925510368,36.014339298682664,4.782797670204135,0.7207665611542086,0.6095860004747448,0.006424204230810408,0.15425321688262464,-0.014265593970991319,-19.3082751392565,Utilities,1997
1997-06-30,6,ES,168.15366753014857,46.91768830220958,5.193587813098023,0.7299037402811718,0.6194070375302231,0.0019907355387203526,0.15138530829884958,-0.021277731944113202,-12.38670985773844,Utilities,1997
1997-03-31,3,ES,-403.14999325348424,26.335077171390658,4.684282110487259,0.7281392409358035,0.612957713318686,0.013265315915814521,0.15818612861612333,0.00038657320068047476,14.514582216283586,Utilities,1997
1996-12-31,12,ES,65.6453903417966,41.56256772593437,5.087545088431198,0.7256221240714268,0.613480040678668,0.0038067176411830817,0.15454611935415585,-0.017246232656386203,-108.50675141041546,Utilities,1996
2023-03-31,3,ETN,361.6433023056894,73.08711161945295,13.98292542199638,0.507700537770645,0.3363178196356674,0.030969565051361364,0.33756654835847383,0.03656369992549716,69.88722231358658,Industrials,2023
2022-12-31,12,ETN,72.29626648607196,62.20544483872269,13.078856529984042,0.5123379219740675,0.33069629291140684,0.03492596788686174,0.35453481241986734,0.042317173377156944,59.30734761019567,Industrials,2022
2022-09-30,9,ETN,67.77376187754943,61.699376371908045,11.531616927781796,0.5313991386334536,0.33779536724479103,0.03023395320935813,0.364328350035595,0.03777694797112273,56.26933412613407,Industrials,2022
2022-06-30,6,ETN,200.36313879123725,59.539959093136424,11.2636990916793,0.5330128296304725,0.2777287855944016,0.029061218171968113,0.47894540214548753,0.03669108669108669,52.667807129232635,Industrials,2022
2022-03-31,3,ETN,-992.0172554347824,76.56509018456374,14.133634240140406,0.5269256987048399,0.29243353783231085,0.024938612645794965,0.445019404915912,0.03200962695547533,69.25491857394366,Industrials,2022
2021-12-31,12,ETN,116.24265678807308,83.90252098893319,15.650845411649689,0.5165309900961002,0.304581655743968,0.026533661806873714,0.41033227127901684,0.03357094985682081,78.15545232446746,Industrials,2021
2021-09-30,9,ETN,191.85461360323256,47.413926714265926,13.445021672377662,0.5307665260196905,0.35747773089545243,0.046484343393478435,0.32648779949210555,0.039383883288460333,61.63395031450132,Industrials,2021
2021-06-30,6,ETN,137.32460407714842,77.49695489681062,13.166309115738104,0.5802086729703293,0.3382241060754266,0.0240342405618964,0.4170647185539009,0.03284008307372793,69.27265206175119,Industrials,2021
2021-03-31,3,ETN,438.1901238407649,78.90780007860518,13.168117532299203,0.5587734741784037,0.365669014084507,0.023778016706641304,0.3455863046788846,0.030543514504834945,69.39024731074915,Industrials,2021
2020-12-31,12,ETN,61.612141527066846,66.33367498579935,11.265544119627968,0.5295060331825038,0.3447083961789844,0.026472177201512695,0.34900005934365913,0.031815137307434696,59.425072178454684,Industrials,2020
2020-09-30,9,ETN,55.64522848129271,60.04776925607722,10.229083096870424,0.5314507019525577,0.34410198483137,0.02540810361109862,0.35252322827473126,0.030809615915998893,52.21657194638962,Industrials,2020
2020-06-30,6,ETN,61.31517876163237,146.06151512145996,10.606126616703525,0.5309410834321866,0.3500724924212469,0.003680430879712747,0.34065661267299696,0.003594586974908373,93.19665975570678,Industrials,2020
2020-03-31,3,ETN,180.69921263202107,44.645824198309654,7.961481283223313,0.5367806775814556,0.37649538012643863,0.0289938471072551,0.2986048197137163,0.030747630747630747,40.85258417744369,Industrials,2020
2019-12-31,12,ETN,56.210064025956065,56.352548345413496,8.488385002774198,0.5082152110958695,0.3517756439567139,0.023732604373757456,0.30782149712092133,0.028105956970526053,48.79378102484081,Industrials,2019
2019-09-30,9,ETN,41.944239089641165,39.82584317602293,7.419568073816842,0.5014892616397555,0.355353503683963,0.03268868731815848,0.29140356361362924,0.03792276627965674,35.48785844745573,Industrials,2019
2019-06-30,6,ETN,54.251196806734136,39.303889857009565,7.167472413830228,0.4925877682669644,0.35457759583178267,0.03296243620848323,0.2801737706982308,0.03900404758984423,33.99536040903781,Industrials,2019
2019-03-31,3,ETN,95.38256653743004,43.37533003172724,7.227858953448987,0.4860185155929097,0.3189990205061771,0.028021978021978023,0.3436484202314393,0.03215671779708002,37.520378335008346,Industrials,2019
2018-12-31,12,ETN,50.38597801941652,33.52353782310829,6.147107778151933,0.4808310819503409,0.3150649684806381,0.03355183715715025,0.34474916387959864,0.039175513751784935,28.903997118920742,Industrials,2018
2018-09-30,9,ETN,46.57303429308366,55.51710123551399,7.478190465759368,0.46917288478563296,0.30264322751991907,0.02153741380778071,0.35494305546195837,0.02482989136922526,48.05123475881724,Industrials,2018
2018-06-30,6,ETN,103.93050892857143,36.81748798076923,6.6294292190632405,0.4751294523772164,0.30607249333124115,0.031863668718335215,0.35581241743725234,0.03654883163571001,32.28172358960177,Industrials,2018
2018-03-31,3,ETN,183.77072525024414,44.13892708089005,7.279434555713347,0.47039916738092324,0.3052222358271091,0.026158845062312343,0.35114205765601614,0.028268551236749116,40.381231673640904,Industrials,2018
2017-12-31,12,ETN,52.5816809780497,40.186214741028294,7.161518030772163,0.47000582411182296,0.3144407319988965,0.02927767786189301,0.3309854562055697,0.03674723236538573,34.12346328633513,Industrials,2017
2017-09-30,9,ETN,57.190957835589266,18.574102620319778,7.078903819603737,0.4916424751718869,0.3113521772345302,0.07391176098773757,0.36671017465349,0.08443319472066534,17.84653137609783,Industrials,2017
2017-06-30,6,ETN,85.42227627865903,44.15307411842213,7.390391790281491,0.5026630521447935,0.301451124222612,0.027058319039451113,0.4002918596535753,0.033179012345679014,38.176570465474185,Industrials,2017
2017-03-31,3,ETN,104.78270770246084,48.286320813750216,7.499917403620857,0.5034791414850871,0.32194309235242236,0.023110255175734232,0.36056319750843496,0.028633634624266015,41.132854480278205,Industrials,2017
2016-12-31,12,ETN,68.49250008193374,39.947122802277526,6.85347185944149,0.5078750492190576,0.3278973618585116,0.02695130086724483,0.35437395012275485,0.03330212652133208,34.205096079340045,Industrials,2016
2016-09-30,9,ETN,47.16871440216195,38.07266901513996,6.611375850633888,0.5055222972756667,0.35842110317892245,0.027368239007306845,0.29098853777468175,0.03395222020254479,32.28379970218824,Industrials,2016
2016-06-30,6,ETN,50.564565039462735,36.58883116734552,6.071729266549659,0.5068370032740579,0.3522501123451242,0.026176660219213412,0.30500316656111465,0.03204960835509139,30.290191367820462,Industrials,2016
2016-03-31,3,ETN,115.24752636575526,43.55193015458964,6.632778891193477,0.5072349048538771,0.3482253110850774,0.021194523335170194,0.31348314606741573,0.02603260519363361,36.13873455047607,Industrials,2016
2015-12-31,12,ETN,43.213524934287385,33.38517810807762,5.486075342656219,0.5086140147115756,0.35940121305974965,0.025825955517166918,0.29337139232477005,0.0345713156854998,25.351388471554486,Industrials,2015
2015-09-30,9,ETN,32.378746542387084,35.37139063873095,5.295851106586856,0.521350268625198,0.36297009409645664,0.023306348530038348,0.3037884203002144,0.029025120395678772,27.667586497256632,Industrials,2015
2015-06-30,6,ETN,77.2107751123437,37.955465206741344,6.295294024424151,0.5149329322569753,0.35974093741367136,0.02729085320262524,0.30138292799237004,0.033961785056814575,31.951528194494415,Industrials,2015
2015-03-31,3,ETN,-1214.9517923218862,43.2257308577037,6.513239552941377,0.5331539026180573,0.3598605333985809,0.023623041940373925,0.32503441945846717,0.030637738330046023,35.53786636682401,Industrials,2015
2014-12-31,12,ETN,48.41009924017864,37.155693521382936,6.002330364011367,0.5276029705627964,0.36789048286557907,0.027696057829704968,0.3027133973996608,0.0368047637146839,31.351812932991685,Industrials,2014
2014-09-30,9,ETN,216.09133432608886,33.828994830601765,5.5456400394439695,0.513858465492567,0.36823505359385494,0.028255478310363052,0.2833920654768671,0.0362934828480135,28.44961215082043,Industrials,2014
2014-06-30,6,ETN,72.11854408835987,101.28560070027274,6.340229209779514,0.5166487038402632,0.35943615633331444,0.004484848484848485,0.3042929292929293,0.010069485337416088,70.40611699950723,Industrials,2014
2014-03-31,3,ETN,-367.3837220328195,47.24882514332849,6.555645440498235,0.5147467528784527,0.37848108445351936,0.02035068232307204,0.2647237066828274,0.025767447320537654,41.66557598685077,Industrials,2014
2013-12-31,12,ETN,56.81363075740754,48.04374144586141,6.475952121796046,0.5248654588487223,0.38640782170127635,0.019812431488774308,0.2637964354734808,0.02852718718361027,41.2280049810719,Industrials,2013
2013-09-30,9,ETN,57.36922674686177,40.296697823398084,5.965089922136688,0.5435829179882193,0.4004587675577707,0.02374713396659024,0.2632977337848398,0.031734179578122086,35.34261858228227,Industrials,2013
2013-06-30,6,ETN,67.86555728435516,38.45981994863102,5.8149709918762005,0.562328048330828,0.4210511387809513,0.024926504078506065,0.25123575103399576,0.03210293735378217,34.16422883284143,Industrials,2013
2013-03-31,3,ETN,-1410.2599609201604,43.21130799476815,5.84288496049784,0.5651428081310576,0.4249649769848758,0.019499525910046583,0.24803966206303435,0.024922529175182964,38.34915933609009,Industrials,2013
2012-12-31,12,ETN,56.091068566400565,67.63922974183598,5.838234923481804,0.576151912873499,0.4221446523317509,0.007848661702555847,0.2673032183016673,0.01184410772182889,50.70056001122689,Industrials,2012
2012-09-30,9,ETN,31.233056513468423,26.915380837459324,3.795409399105024,0.561595744680851,0.36436170212765956,0.03687943262411347,0.35120287933320704,0.041970802919708027,25.172715456676887,Industrials,2012
2012-06-30,6,ETN,38.17676766064703,22.307719433734125,3.218935916322992,0.5710897919586073,0.36466530128274227,0.04033054881882691,0.3614571536428841,0.04812901600100794,19.409080995297902,Industrials,2012
2012-03-31,3,ETN,-75.01194594434915,28.409375049818802,3.8453093501774944,0.5579391985772245,0.35980659145223143,0.03642384105960265,0.35511505129993026,0.039203327870918944,28.055764901148123,Industrials,2012
2011-12-31,12,ETN,35.46835617879232,24.008363839435233,3.29795030177216,0.5808202316343087,0.3773289319084653,0.04105138806851742,0.35035160389172526,0.04846699692060517,22.293347829930926,Industrials,2011
2011-09-30,9,ETN,24.32766783242435,19.486543297209472,2.8263286179314244,0.5605605037726216,0.34611675270891246,0.04296143766379633,0.38255237324157476,0.0472614269066425,18.070588132497427,Industrials,2011
2011-06-30,6,ETN,71.05769163009224,27.36851020381644,3.787427084440124,0.5482037415153689,0.36041057336791565,0.03851032982964842,0.3425609019528891,0.04121687929342493,27.8906565826551,Industrials,2011
2011-03-31,3,ETN,-41.372955052706665,31.988556963828426,4.264580168462007,0.5487108496279633,0.364076829901367,0.03492455158014615,0.33648691264585306,0.03687524090967493,33.40992154010176,Industrials,2011
2010-12-31,12,ETN,39.28574115608049,31.29253841003814,3.9468066463111167,0.5708903315557616,0.38349176907025273,0.033578609182298685,0.32825667580465023,0.038033143167617495,32.19617128422651,Industrials,2010
2010-09-30,9,ETN,39.37819950565411,26.141130327220697,3.462546806153848,0.573964149280047,0.3792535997649133,0.034307238114628935,0.33923817325414707,0.03718606909948661,26.708916835001073,Industrials,2010
2010-06-30,6,ETN,25.506647519642495,24.77439926549008,3.065630222905522,0.5849814779933447,0.3967476612042444,0.030456852791878174,0.32177739615756146,0.03439878234398782,24.731286751531783,Industrials,2010
2010-03-31,3,ETN,-58.78791774749756,32.479512567678206,3.789102014018534,0.5758187669590459,0.40102227550956016,0.022934827729348278,0.30356164383561646,0.023193176717043244,36.83926171338708,Industrials,2010
2009-12-31,12,ETN,22.25181083679199,28.60031018215916,3.1696926327720307,0.5812553740326741,0.4161036727674733,0.021433850702143386,0.2841293322062553,0.031134720377748268,24.509517400709246,Industrials,2009
2009-09-30,9,ETN,22.826962343851726,27.314313915720014,3.1662233105738853,0.5752046074568051,0.39254319490754774,0.020140886992757217,0.31755902192242835,0.027725901450940955,23.43958037832509,Industrials,2009
2009-06-30,6,ETN,28.358698846817017,40.320424900687705,2.932647243724614,0.5867457229324934,0.3978136001482305,0.006826276216857934,0.322,0.004362870467880246,44.66026242517792,Industrials,2009
2009-03-31,3,ETN,167.15201508542324,68.3143018175208,2.7927993988677184,0.6183363539778763,0.43522279857508905,-0.002444489712772459,0.2961390741863756,-0.008244023083264633,124.33771845499673,Industrials,2009
2008-12-31,12,ETN,17.21747019907062,29.851068462025033,2.636687435131549,0.6178324827379166,0.39297508255779046,0.01710081527142573,0.36394557823129253,0.025803387684027228,22.257669740015146,Industrials,2008
2008-09-30,9,ETN,31.89414156531073,18.34205210898822,2.4343122147563365,0.5886721282489539,0.32333352979312785,0.0359441073726788,0.45074088906688026,0.04513540621865597,15.404938165006467,Industrials,2008
2008-06-30,6,ETN,52.390918224101156,23.253215516131853,2.999713709956715,0.5874574568989567,0.3266194275511912,0.03515901060070671,0.4440117769968658,0.045036516094130376,21.417728281021116,Industrials,2008
2008-03-31,3,ETN,-111.92830947113038,24.708236086342247,3.201610682812654,0.6244708452819883,0.33346988938959443,0.036005285179475884,0.46599606385305054,0.04490909090909091,23.783846709728238,Industrials,2008
2007-12-31,12,ETN,39.969591631937185,30.103042564103827,3.542059246576532,0.6148920327624721,0.34244229337304544,0.03802089890469596,0.44308549285541293,0.04949729311678268,28.77714074592232,Industrials,2007
2007-09-30,9,ETN,28.47863443886362,26.719084942640926,3.540400278936957,0.6276787816940105,0.3801711280320276,0.04504504504504504,0.39432216108054025,0.05439595192915876,29.110125374794006,Industrials,2007
2007-06-30,6,ETN,41.723768386287965,27.353349345879998,3.545492633810184,0.6419196392624205,0.3867461148240599,0.041908713692946055,0.39751630707476165,0.055318192039577246,28.261359464775012,Industrials,2007
2007-03-31,3,ETN,-59.06562306103785,26.26751295834853,3.4342684786533413,0.6504901960784314,0.3943627450980392,0.04168415162959854,0.3937452901281085,0.0546984572230014,26.329554794773912,Industrials,2007
2006-12-31,12,ETN,31.82166610141452,23.65353790425999,2.883449535916961,0.6403608653761934,0.35219409652272926,0.044354156085999664,0.4500068390097114,0.058694593278129564,23.5632882146931,Industrials,2006
2006-09-30,9,ETN,22.72286145765703,21.09979992496724,2.6828159489416668,0.610094188732895,0.30753509863159767,0.046096412919980526,0.4959219341683659,0.056517775752051046,21.23569140714758,Industrials,2006
2006-06-30,6,ETN,24.924721161349787,22.128289031052006,2.903231520874023,0.6096463022508039,0.290032154340836,0.048772609819121446,0.5242616033755274,0.05954342198164274,23.375732795840403,Industrials,2006
2006-03-31,3,ETN,138.50406362680292,23.26295642310643,3.0099512322775626,0.6214573005331587,0.293050229164718,0.04503205128205128,0.5284467188440698,0.051396095873486536,26.191400522085342,Industrials,2006
